ID;Name;Symbol;Volume;v-1;v-2;v-3;v-4;v-5;v-6;v-7;v-8;v-9;v-10;v-11;v-12;v-13;v-14;v-15;v-16;v-17;v-18;v-19;v-20;v-21;v-22;v-23;v-24;v-25;v-26;v-27;v-28;v-29;v-30;v-31;v-32;v-33;v-34;v-35;v-36;v-37;v-38;v-39;v-40;v-41;v-42;v-43;v-44;v-45;v-46;v-47;v-48;v-49;v-50;v-51;v-52;v-53;v-54;v-55;v-56;v-57;v-58;v-59;v-60;v-61;v-62;v-63;v-64;v-65;v-66;v-67;v-68;v-69;v-70;v-71;v-72;v-73;v-74;v-75;v-76;v-77;v-78;v-79;v-80;v-81;v-82;v-83;v-84;v-85;v-86;v-87;v-88;v-89;v-90;v-91;v-92;v-93;v-94;v-95;v-96;v-97;v-98
158;Phillips 66;PSX;1,346,312;2,897,400;3,683,600;3,628,400;2,666,300;3,520,400;4,668,700;4,467,800;7,890,100;3,110,000;2,505,600;2,723,600;2,889,100;2,360,600;3,070,100;2,985,100;2,696,800;2,908,000;2,600,800;2,133,200;2,231,600;3,551,100;3,259,200;4,707,400;3,100,600;3,348,400;2,959,100;2,877,200;2,088,600;1,827,300;1,910,700;2,474,900;2,216,300;2,287,700;2,471,800;2,442,300;2,451,200;7,235,200;2,445,400;2,646,800;2,984,000;3,692,400;3,212,200;2,899,700;2,817,100;3,627,000;3,015,200;2,676,000;3,214,200;3,987,300;3,854,100;3,598,700;1,409,400;2,662,300;3,494,100;3,047,200;3,696,400;2,446,000;3,021,700;3,785,700;3,977,400;5,586,800;3,457,300;4,702,300;2,488,600;3,226,700;3,059,200;3,073,700;3,682,200;5,810,800;3,581,600;3,561,000;3,394,200;3,171,700;2,627,300;1,996,100;3,260,100;3,033,400;3,343,500;2,756,500;3,667,600;3,905,200;3,690,000;2,838,800;2,939,500;2,786,000;3,283,500;3,237,500;5,443,400;5,402,400;3,891,800;3,259,300;3,118,000;5,401,100;4,147,800;4,717,500;5,632,400;2,963,900;2,872,300
159;MetLife Inc.;MET;1,029,560;3,870,200;4,077,200;4,129,200;4,945,000;4,653,600;8,329,400;4,965,200;4,274,300;2,984,300;2,491,400;3,957,100;2,561,700;3,171,600;7,660,300;4,296,800;3,516,500;3,739,800;3,081,600;2,418,600;3,979,800;2,950,300;3,230,800;4,854,200;3,890,900;2,965,800;3,659,400;3,107,200;2,444,600;1,786,500;1,987,100;2,409,100;1,940,500;3,136,700;2,962,800;3,112,400;3,670,200;8,784,100;4,744,800;3,117,000;4,743,600;4,687,000;4,479,700;3,705,100;3,514,500;2,453,100;3,237,400;2,438,500;4,056,500;6,392,700;2,978,500;3,616,800;1,196,500;2,554,700;3,126,400;3,945,200;4,626,200;3,714,200;4,696,400;4,088,500;4,540,900;5,303,100;5,099,000;3,528,200;4,074,100;5,016,500;3,364,600;4,554,200;6,051,700;3,891,500;4,705,700;3,968,300;3,204,700;3,348,500;5,481,800;6,390,000;5,274,400;4,430,000;3,105,600;3,757,700;4,497,800;4,847,900;6,515,100;4,230,300;3,918,200;2,796,400;3,725,000;4,747,700;3,087,500;4,337,000;4,854,900;5,510,300;4,845,000;4,762,700;3,838,900;4,195,700;;;
160;Marriott International Inc. Class A;MAR;743,924;1,525,300;1,520,200;1,808,800;1,485,900;1,504,500;1,145,500;1,456,300;1,329,100;2,041,900;1,637,000;1,620,100;1,881,500;1,644,900;2,585,400;2,330,300;2,184,900;2,188,000;2,570,500;1,532,600;1,627,000;1,712,500;1,275,200;1,864,500;1,589,000;1,542,300;1,731,300;1,686,200;1,541,900;1,431,900;1,321,600;1,350,000;1,067,600;1,837,200;2,284,300;1,675,400;2,019,600;4,943,500;2,517,700;2,464,700;2,177,700;1,554,500;1,264,100;1,849,600;2,199,600;1,898,200;2,180,100;1,419,300;1,874,400;2,662,800;1,824,400;1,856,400;918,700;1,455,700;1,508,800;1,322,100;1,864,900;1,647,100;2,063,500;2,003,500;2,082,600;2,634,300;2,421,900;2,136,400;1,760,100;2,039,600;3,342,900;2,929,800;2,596,000;1,573,600;2,493,000;1,796,900;1,624,700;2,464,400;1,697,100;1,967,900;2,339,400;1,408,200;1,173,800;1,870,900;2,060,000;2,076,000;2,398,500;1,855,500;1,873,800;1,509,100;2,409,100;1,653,300;1,489,000;2,128,600;2,107,000;2,100,800;1,871,000;2,085,100;2,251,200;1,946,900;2,414,600;3,542,500;3,281,200
161;Microchip Technology Incorporated;MCHP;2,870,378;4,781,900;4,189,100;6,388,600;5,810,300;8,935,100;8,886,200;7,167,000;9,737,400;4,574,100;4,450,200;4,797,600;3,697,000;3,233,500;4,608,800;3,925,400;4,882,300;4,412,700;3,030,000;4,004,200;3,370,500;3,997,500;2,744,500;3,398,400;4,858,400;4,026,000;5,214,600;3,536,800;2,438,200;3,825,200;2,674,300;3,642,200;2,501,200;7,644,500;3,209,500;2,666,600;5,084,800;9,412,500;6,190,000;3,707,500;5,413,200;4,293,000;3,210,400;3,677,400;3,014,200;3,428,900;3,433,600;4,036,700;4,118,200;7,850,300;2,624,500;4,810,500;1,753,400;5,039,200;5,455,100;4,204,400;2,763,700;3,296,600;6,007,400;4,947,800;4,908,600;4,963,700;10,557,300;5,483,000;6,804,400;6,304,700;11,234,100;5,458,200;6,138,500;4,695,900;5,515,400;11,231,000;7,152,200;5,347,400;6,425,300;3,274,400;5,010,000;3,989,100;3,498,200;3,179,700;4,196,500;4,601,400;7,910,400;4,850,500;6,887,900;5,129,600;6,359,500;3,175,200;3,603,100;4,514,300;5,170,600;4,281,800;5,469,500;4,101,700;3,425,100;4,642,700;4,725,500;4,300,400;3,948,400
162;AutoZone Inc.;AZO;120,497;206,600;139,300;123,900;128,300;163,200;228,500;179,600;155,200;169,200;189,500;193,800;167,000;142,800;143,100;146,500;113,600;125,400;152,400;122,800;171,100;115,200;105,800;142,200;150,300;155,300;122,300;134,500;69,400;74,800;100,400;83,900;66,200;119,600;138,100;112,600;157,200;326,600;212,900;159,800;178,100;123,200;124,700;132,100;164,500;401,400;198,900;152,600;126,000;183,500;124,100;132,700;60,800;95,100;79,200;100,600;98,500;120,700;161,900;156,600;143,500;201,300;181,600;108,500;101,600;89,800;155,200;123,100;157,700;130,300;188,700;210,000;235,200;125,000;222,300;209,400;197,900;195,600;133,100;156,500;141,300;165,100;193,900;162,000;182,700;138,600;139,700;180,100;162,800;136,900;141,300;171,300;125,900;143,500;181,700;197,800;187,800;157,300;
163;General Mills Inc.;GIS;1,124,553;3,308,700;2,415,500;3,276,700;4,531,400;5,555,700;7,882,500;4,141,600;4,144,900;3,117,600;4,273,400;3,376,000;3,287,800;3,959,300;2,750,000;3,961,800;3,865,500;6,451,600;3,880,300;3,442,800;3,928,400;3,113,000;2,470,100;3,010,700;2,290,900;2,934,100;3,445,900;3,036,500;2,477,000;2,473,100;1,707,300;2,017,400;1,477,500;2,735,800;4,221,800;8,326,500;4,570,400;8,126,400;4,681,400;4,062,800;3,818,600;3,372,200;3,100,900;2,912,800;4,279,600;3,194,800;3,119,000;3,125,800;3,802,900;15,812,000;2,936,100;2,930,900;1,319,900;2,379,300;2,718,000;3,096,600;2,981,100;2,493,500;3,954,300;3,278,100;3,980,300;6,176,900;6,696,300;3,667,700;2,869,400;2,178,400;2,856,500;3,164,800;4,252,700;8,683,500;4,106,500;2,693,800;4,727,900;3,082,000;3,389,700;3,219,100;2,907,100;3,002,800;2,282,900;2,655,100;3,490,400;2,928,700;3,396,400;3,045,600;3,173,100;3,245,800;3,755,700;5,449,200;2,795,200;4,093,500;4,069,100;4,101,000;3,515,500;3,953,700;4,108,400;3,561,300;;;
164;Roper Technologies Inc.;ROP;201,074;412,900;499,100;411,200;329,200;779,000;806,900;832,900;929,000;808,800;669,100;697,700;382,000;382,400;503,700;462,700;463,200;517,400;512,300;279,600;345,900;304,100;323,100;517,500;467,300;254,800;371,300;334,900;271,600;227,500;200,700;287,800;189,900;369,900;251,000;301,000;282,200;655,100;462,700;377,900;421,600;316,100;270,300;276,500;251,200;275,900;261,100;292,900;389,900;589,500;437,500;549,200;177,700;651,400;557,000;406,200;401,500;458,200;474,700;469,400;521,800;609,200;647,400;549,600;873,000;725,300;857,500;630,000;522,700;570,000;745,700;773,600;1,003,400;1,385,600;1,220,900;1,057,300;744,400;451,400;248,700;440,300;373,400;469,900;483,000;699,700;540,100;419,400;577,200;570,200;478,900;445,900;514,500;663,400;446,300;531,000;583,600;791,900;;;
165;Archer-Daniels-Midland Company;ADM;1,566,627;3,743,100;3,082,700;3,326,400;2,881,300;2,702,800;5,729,200;5,673,900;5,008,000;4,036,400;3,527,600;4,499,600;3,000,400;2,458,100;4,333,100;10,149,900;3,148,500;3,522,600;2,744,500;2,488,300;2,813,100;2,692,500;2,615,000;3,935,900;4,058,600;5,358,900;5,116,400;2,286,000;1,659,300;1,497,200;1,576,600;1,465,600;1,106,700;1,378,300;1,497,200;1,993,300;1,965,600;8,366,200;2,661,600;2,777,200;2,333,200;2,011,100;2,764,100;1,956,000;3,130,900;2,664,400;3,663,500;3,558,200;5,141,200;4,193,300;1,661,400;2,120,900;748,800;1,657,600;2,354,500;3,572,200;1,983,600;1,803,600;2,010,200;2,778,800;2,871,700;2,537,800;2,526,500;2,478,200;2,132,900;2,821,800;2,787,000;1,992,800;2,797,300;2,324,200;4,720,600;1,901,100;3,210,600;3,741,600;4,168,000;2,253,100;2,222,900;3,182,200;1,786,700;1,912,500;2,484,200;2,997,600;2,066,400;4,447,100;2,587,000;2,261,700;2,396,100;2,512,200;2,244,300;2,378,800;2,619,000;2,436,100;1,818,700;2,074,900;3,584,000;3,084,000;;;
166;Agilent Technologies Inc.;A;243,842;852,200;1,073,500;1,126,700;771,500;992,800;1,725,600;1,499,900;1,995,400;1,401,100;646,200;776,300;736,200;1,121,500;974,900;1,343,700;1,017,400;1,150,700;1,602,200;921,700;809,100;1,241,900;1,565,700;1,269,600;2,444,600;1,714,600;1,247,400;1,414,300;699,800;854,400;784,300;879,500;779,400;1,166,800;1,248,100;1,548,200;1,277,300;2,436,700;1,483,900;1,344,400;1,534,200;1,071,400;1,020,200;1,289,900;1,011,100;1,172,300;1,124,700;1,183,200;1,372,400;2,867,700;954,600;1,386,300;642,700;1,444,100;3,512,500;1,691,900;1,283,400;1,465,000;1,476,700;1,299,200;1,220,300;1,227,500;1,591,900;971,200;1,028,100;1,213,600;1,272,100;1,199,400;1,806,100;1,182,900;1,307,600;901,900;930,700;1,381,900;1,206,000;1,045,300;1,067,000;1,897,200;1,034,000;1,038,100;1,197,900;1,217,200;1,553,600;1,069,600;1,985,300;1,246,000;1,154,700;1,218,400;1,567,700;1,647,800;1,343,200;1,624,200;1,312,800;1,361,200;1,040,500;1,733,100;;;
167;Johnson Controls International plc;JCI;1,072,539;2,645,700;3,452,100;3,587,900;3,836,900;4,821,600;6,505,900;8,301,800;4,920,100;2,870,400;2,865,400;3,046,900;2,438,000;2,498,300;3,013,400;2,998,900;3,444,700;4,103,200;4,216,900;2,388,800;3,177,800;3,080,000;2,089,100;3,698,000;2,246,900;2,539,100;2,469,500;2,095,100;1,594,300;1,625,600;1,275,600;1,162,900;1,568,400;3,798,800;3,262,500;3,896,700;3,681,200;7,851,000;3,396,300;4,725,300;5,130,500;3,463,900;3,316,100;2,027,800;2,842,600;2,459,200;3,201,000;3,895,200;3,695,000;7,976,100;2,644,800;3,240,300;1,431,000;2,447,700;3,552,500;2,834,200;3,739,000;3,091,400;4,981,000;5,120,200;4,879,200;4,611,100;4,164,600;3,356,500;5,341,600;5,160,600;6,783,200;7,940,200;7,185,700;3,606,800;5,097,800;3,355,400;4,838,100;4,725,000;6,867,600;5,535,100;4,820,800;3,149,000;2,580,200;3,325,900;3,757,700;3,629,600;3,905,700;3,823,200;4,485,600;4,104,500;3,431,300;2,856,600;2,857,300;3,503,300;4,050,600;4,424,700;2,553,400;3,751,100;3,400,600;2,816,500;;;
168;Capital One Financial Corp;COF;746,569;2,180,300;2,322,100;2,953,500;2,541,900;3,205,400;5,893,500;6,732,300;4,298,500;4,310,700;3,612,200;4,884,000;10,490,300;3,621,400;3,567,400;4,136,700;5,115,500;2,670,900;3,493,400;3,229,300;2,581,700;4,095,000;3,196,000;4,384,000;3,668,600;3,406,400;3,177,500;2,619,400;2,065,000;1,740,600;2,231,900;1,801,500;1,902,600;4,602,100;4,594,900;4,167,900;5,174,600;6,729,200;3,385,000;3,348,200;3,411,800;2,809,800;1,992,800;2,786,000;2,913,900;3,408,800;3,462,400;2,915,600;2,353,100;3,160,300;1,490,000;1,628,100;589,200;1,284,400;1,946,700;2,227,200;2,773,300;2,923,900;3,455,600;5,862,100;3,096,900;4,476,200;3,765,000;1,751,500;1,801,800;2,452,400;2,301,300;2,622,500;2,617,900;1,907,500;2,886,900;4,403,200;3,468,900;2,191,900;2,769,300;2,836,900;3,593,600;3,534,900;2,931,100;2,309,400;1,878,500;2,866,300;2,806,700;1,860,000;2,486,800;1,717,600;2,958,100;2,302,100;2,515,000;3,165,800;2,158,100;2,396,500;2,463,100;3,483,600;2,736,000;2,547,800;;;
169;Occidental Petroleum Corporation;OXY;8,685,147;6,734,200;7,668,300;12,969,300;11,803,100;17,831,200;13,098,500;12,695,000;10,315,300;9,515,100;8,752,900;12,564,400;10,053,300;8,519,100;9,891,500;12,436,900;10,038,400;13,922,500;7,503,300;7,190,400;12,351,900;7,613,900;6,613,500;12,519,800;9,826,700;10,692,800;12,238,000;13,104,000;8,177,200;7,338,700;10,347,000;9,026,100;11,828,800;12,991,200;11,611,900;9,925,600;10,057,700;19,373,100;10,737,500;13,390,400;13,408,900;12,659,500;11,979,500;13,268,600;11,757,800;13,006,900;15,275,500;9,092,400;9,247,400;13,850,000;12,701,700;13,366,300;5,426,500;12,375,500;15,944,400;21,673,000;16,252,800;11,624,400;13,155,000;17,099,100;15,592,000;20,663,600;18,619,500;24,783,400;16,029,700;17,469,200;16,034,400;12,815,300;16,178,400;13,011,800;13,646,400;13,814,400;12,754,100;12,722,000;12,413,500;12,902,800;16,716,000;15,403,000;17,116,000;15,683,800;14,839,400;17,836,000;22,618,700;17,647,100;22,465,500;24,069,200;29,085,000;23,475,300;25,491,400;25,152,300;25,451,400;19,494,900;30,091,400;22,343,900;28,187,500;25,390,700;29,654,900;20,343,200;18,597,200
170;MSCI Inc. Class A;MSCI;217,672;727,200;213,100;280,000;610,100;494,200;903,400;913,700;754,000;628,300;481,200;622,200;372,700;319,100;321,100;345,700;343,900;407,800;332,300;320,600;303,000;364,200;270,800;312,100;366,200;325,000;427,200;345,000;354,400;272,500;211,000;399,700;347,200;361,700;440,800;686,800;564,600;1,062,200;859,900;544,700;499,000;285,000;332,100;211,000;428,800;377,700;431,000;440,000;406,700;481,600;392,100;330,600;94,700;269,100;236,100;275,600;612,600;210,100;322,700;409,300;630,600;509,800;578,800;301,100;365,700;317,900;429,500;367,300;417,900;379,100;708,200;443,900;438,200;602,100;735,600;643,300;774,000;542,000;261,000;300,100;438,000;408,700;557,800;516,000;501,900;470,400;398,300;341,500;319,900;375,400;307,000;501,800;377,600;467,800;446,500;540,600;505,100;557,500;297,300
171;American International Group Inc.;AIG;1,188,298;3,747,700;6,025,800;3,394,200;3,895,400;6,736,100;10,982,200;6,371,800;4,342,000;2,080,700;2,294,200;3,335,200;5,565,000;4,874,800;2,354,500;3,343,100;4,435,300;3,565,300;3,765,300;2,369,500;5,012,000;5,409,500;6,056,000;3,014,000;2,893,400;3,902,300;3,763,600;3,363,500;2,351,600;1,793,400;2,763,800;2,329,800;2,344,200;3,715,800;3,367,500;4,214,000;6,757,300;13,078,300;8,012,000;6,048,200;5,533,900;4,785,900;5,261,200;5,963,800;5,662,900;3,616,100;5,058,400;4,422,000;6,331,900;10,713,100;3,526,800;3,787,500;2,160,500;2,362,400;3,149,200;3,351,800;3,381,600;5,903,100;4,581,200;6,113,300;4,687,800;6,332,200;4,974,300;3,849,400;4,511,100;3,640,800;3,443,500;5,603,300;6,611,300;6,844,400;5,647,900;4,758,700;3,573,300;3,377,000;3,899,000;3,322,800;4,078,600;4,473,700;3,600,700;5,350,800;4,148,100;5,963,500;5,168,600;3,866,100;4,796,900;7,099,000;4,097,100;3,121,600;4,040,800;4,124,500;4,998,000;5,209,200;7,362,200;9,837,700;5,674,000;5,906,300;5,500,600;4,988,700;4,928,100
172;Parker-Hannifin Corporation;PH;376,219;1,446,000;1,500,300;1,154,800;1,053,900;2,096,600;1,711,900;1,188,100;1,056,700;786,700;835,300;569,000;447,400;680,700;994,000;864,700;824,700;863,200;691,600;567,200;711,500;866,100;983,000;878,100;1,135,000;722,300;757,800;638,800;324,100;542,500;314,300;378,200;325,200;623,700;569,400;554,400;676,200;1,201,300;740,800;697,000;1,047,300;754,800;504,800;537,700;685,700;701,500;659,700;893,700;1,028,000;1,660,500;1,115,900;1,345,500;344,400;801,500;677,700;508,900;732,400;866,700;668,200;1,160,800;828,200;819,200;1,142,100;1,037,400;604,900;1,019,900;1,580,100;1,807,900;1,124,200;856,200;991,500;939,800;817,800;1,088,700;1,028,400;916,900;1,914,000;861,400;662,500;904,300;906,000;746,000;1,357,500;697,000;822,200;711,200;613,000;774,700;983,300;1,262,700;871,200;902,100;1,312,300;1,562,600;1,334,800;1,351,000;;;
173;Nucor Corporation;NUE;710,678;1,649,100;1,369,100;2,108,100;1,999,300;2,211,500;2,181,000;2,397,900;3,212,700;1,592,100;2,383,400;4,133,200;1,552,600;1,688,300;1,246,100;1,544,100;1,389,400;1,769,800;2,028,900;1,329,400;1,698,600;2,274,500;2,801,100;1,670,800;2,092,200;1,712,300;2,183,100;1,653,300;1,138,400;836,500;1,154,600;1,074,500;960,100;1,369,400;1,888,300;1,727,800;1,676,100;6,122,200;3,334,800;2,064,600;2,056,000;1,266,100;1,239,700;1,298,300;1,829,900;1,644,800;1,786,600;2,277,000;1,409,100;3,562,100;1,459,400;1,735,300;578,000;1,233,200;2,507,200;2,644,800;1,600,100;1,206,400;1,321,200;2,402,800;2,300,500;2,772,800;2,287,200;1,601,800;1,862,100;1,599,000;1,740,100;1,364,600;1,852,000;1,792,800;2,954,700;2,051,800;1,551,400;1,867,300;1,844,200;2,190,600;3,678,600;3,323,800;2,132,600;1,247,700;1,473,500;1,978,400;2,177,900;1,316,000;1,655,300;1,285,000;1,923,500;2,171,800;1,612,300;2,198,100;2,398,300;2,251,400;1,425,100;1,555,200;1,590,300;2,078,900;;;
174;Travelers Companies Inc.;TRV;411,448;1,472,200;1,258,600;1,351,700;1,452,700;1,341,900;2,380,900;2,406,000;1,020,700;1,659,400;1,357,400;1,652,000;2,175,200;2,637,600;1,569,100;1,625,500;1,461,600;1,750,300;3,883,700;1,005,300;761,100;956,400;959,100;1,111,600;1,282,200;973,500;1,015,300;983,400;608,200;676,500;733,400;518,700;660,800;967,200;1,242,200;1,049,700;927,700;3,364,300;1,241,700;963,600;1,455,200;1,249,600;843,800;848,700;1,217,900;1,199,100;1,104,500;1,294,900;1,077,900;4,132,400;1,095,400;1,467,600;514,700;1,120,300;1,137,900;1,208,100;1,470,500;1,315,200;1,073,700;1,445,900;1,427,300;1,403,300;1,618,000;999,200;1,184,400;1,273,000;1,019,200;1,186,300;1,837,900;2,154,400;1,544,800;1,750,700;1,143,500;1,926,000;2,059,800;1,649,700;1,471,700;1,702,100;2,176,500;1,670,000;1,460,700;1,218,800;1,950,700;1,222,000;1,333,300;785,400;1,058,900;949,200;807,300;1,063,800;1,086,500;1,400,200;1,456,400;1,672,800;1,407,900;1,435,200;952,800;1,132,500;1,047,100
175;Kimberly-Clark Corporation;KMB;530,447;1,455,500;1,353,400;1,635,700;1,392,600;1,766,200;2,047,700;1,425,700;2,930,600;1,417,300;2,373,700;2,775,300;3,729,600;1,952,100;1,744,000;2,327,200;2,109,500;1,999,900;1,534,400;1,479,400;1,579,200;1,401,900;1,246,500;2,025,800;1,136,700;1,207,200;1,551,800;1,603,300;1,114,000;742,000;778,600;907,000;888,400;1,174,800;1,195,100;1,211,700;1,305,000;3,718,300;1,392,800;1,644,700;1,618,500;1,764,800;2,315,300;1,193,200;1,288,900;1,476,100;1,234,400;1,932,700;1,447,300;1,798,300;1,421,100;1,220,600;540,500;1,304,800;1,789,400;1,375,400;1,350,500;1,168,400;1,033,500;1,317,400;1,511,400;1,633,000;1,899,100;941,200;1,290,700;1,212,000;1,929,600;1,837,500;1,779,900;1,883,300;2,920,000;1,766,900;1,899,800;2,201,300;2,773,500;2,626,600;1,678,200;1,975,600;1,192,300;1,410,100;1,730,500;1,369,200;1,827,000;2,493,800;1,569,600;1,479,700;2,047,600;1,535,900;1,388,500;1,713,800;2,103,900;2,293,700;2,010,400;2,026,000;2,040,300;1,854,600;1,365,700;1,252,700;1,234,200
176;Charter Communications Inc. Class A;CHTR;377,475;1,046,600;852,800;906,900;667,200;832,000;1,165,300;1,590,000;1,731,600;1,364,500;2,662,100;1,843,000;1,190,200;1,206,600;1,551,600;1,999,900;1,317,200;1,166,200;908,000;780,700;1,207,700;848,600;1,114,800;1,073,500;1,086,000;1,490,400;1,643,200;1,524,100;1,201,500;1,289,700;1,053,000;1,373,800;1,377,200;1,671,300;2,002,400;1,461,500;1,543,800;3,718,500;3,138,300;5,720,000;1,593,600;1,369,900;1,104,800;822,000;836,200;1,265,200;1,509,100;939,900;1,355,000;2,352,800;670,500;805,500;444,900;1,125,500;1,445,700;1,377,200;1,115,600;1,120,600;798,500;887,200;1,040,100;1,589,400;1,539,300;1,197,700;941,200;1,085,200;1,221,900;1,190,500;1,431,600;2,530,400;1,577,700;2,345,400;2,018,400;1,179,300;1,405,300;2,126,000;1,886,900;1,282,300;1,442,000;1,017,500;1,498,900;1,743,900;1,999,700;1,146,000;1,293,200;1,216,900;1,117,000;1,311,100;1,838,700;2,318,200;2,115,300;2,251,900;1,520,200;1,981,800;1,789,700;2,062,900;1,917,200;2,062,300;
177;Corteva Inc;CTVA;2,119,423;4,260,000;4,131,400;4,114,400;4,277,400;4,689,600;9,167,000;4,132,900;3,797,200;2,869,300;3,738,500;3,726,500;2,149,800;2,169,400;2,754,300;2,570,800;3,085,700;2,621,500;3,163,500;2,066,300;2,888,500;2,807,600;1,736,300;2,243,100;2,867,000;3,314,700;3,428,600;2,351,100;1,858,200;1,548,200;1,656,800;1,683,900;1,136,400;2,305,700;2,429,000;2,645,200;3,379,000;9,735,200;3,922,600;2,956,500;2,384,600;3,637,200;2,078,700;1,892,300;2,747,600;2,674,200;2,573,200;1,865,100;1,705,900;5,060,000;1,736,500;2,570,200;704,300;1,653,700;1,896,700;3,290,300;2,999,700;3,637,400;3,064,300;3,422,100;3,240,400;5,139,300;4,523,900;3,595,000;2,901,300;3,421,800;5,722,400;5,408,700;4,385,400;3,694,100;3,672,900;2,951,200;3,822,600;5,580,600;4,597,400;3,123,400;2,566,200;2,886,400;2,174,000;2,934,600;2,693,300;4,043,200;3,067,800;2,395,700;2,198,800;2,133,300;2,420,500;3,219,100;2,978,100;3,986,600;3,680,100;3,688,200;2,431,000;3,517,500;2,357,400;3,941,600;2,686,800;3,170,800;3,101,500
178;Fidelity National Information Services Inc.;FIS;1,455,133;6,712,400;2,743,000;7,222,200;4,536,800;3,890,700;4,320,100;3,360,700;5,182,200;4,117,200;3,510,200;2,536,400;3,511,700;2,761,300;4,296,900;7,548,200;11,258,200;5,699,900;6,474,900;6,474,400;9,572,500;6,241,300;4,014,100;4,706,400;4,872,100;3,532,500;5,978,800;5,364,400;2,604,400;3,267,900;2,528,900;3,369,400;2,279,500;5,303,800;5,855,400;5,477,700;6,866,800;11,648,100;15,023,800;4,358,600;8,155,500;5,616,500;12,298,500;5,633,700;9,114,600;9,632,700;7,357,800;8,741,900;8,105,200;13,852,900;8,373,600;6,872,700;2,400,000;6,970,900;8,847,200;7,537,300;9,157,900;7,665,200;6,747,900;6,645,600;10,272,500;8,269,300;8,951,100;8,165,600;6,487,700;9,384,200;22,112,500;26,902,100;6,890,700;4,008,500;6,770,600;6,560,100;7,521,900;5,255,500;5,692,200;3,264,300;4,712,000;3,085,600;3,318,400;5,588,700;4,427,800;4,726,000;4,031,200;4,086,800;6,002,700;4,304,900;4,823,900;4,435,200;2,786,400;3,300,300;7,853,600;4,351,500;5,096,100;4,101,000;5,670,000;7,202,400;8,467,400;5,864,600;4,869,300
179;IQVIA Holdings Inc;IQV;833,190;953,500;706,200;714,400;793,900;680,700;1,249,100;575,400;535,100;634,400;616,400;580,400;392,400;723,700;840,100;786,300;837,400;738,000;606,900;554,000;675,900;1,071,600;934,400;840,200;875,700;1,278,300;860,900;754,900;514,500;456,300;346,200;493,400;368,300;592,800;811,600;967,100;816,000;1,346,100;1,087,900;1,347,400;1,136,600;772,100;791,500;1,124,000;1,298,500;867,000;987,800;880,500;846,100;2,027,500;1,682,000;901,600;253,500;318,600;1,038,200;755,200;891,800;1,497,400;592,600;809,400;828,300;1,011,100;799,700;577,200;636,400;738,300;1,096,800;918,900;1,040,300;881,900;1,813,000;1,579,900;1,804,000;2,410,000;2,616,500;1,156,100;1,409,800;1,045,400;967,100;962,400;1,093,600;1,018,500;1,266,200;864,700;1,373,100;946,200;1,200,500;1,082,500;952,700;1,072,900;1,036,000;2,043,300;1,649,000;1,652,700;1,968,600;1,262,600;1,244,200;956,300;
180;Dow Inc.;DOW;1,862,454;3,874,300;3,410,400;4,777,500;4,658,600;3,960,900;4,726,200;5,645,100;5,739,100;4,824,700;6,773,000;8,002,500;5,491,500;5,262,500;5,213,700;6,709,400;4,997,500;5,641,500;5,948,400;4,040,000;7,305,900;8,926,300;6,611,700;6,510,900;6,098,000;4,803,000;4,527,800;3,962,500;2,696,200;2,743,400;3,340,300;3,094,500;2,634,200;3,340,600;3,840,500;4,003,400;4,674,700;8,969,100;6,189,600;4,064,300;4,884,100;5,208,100;3,807,000;3,815,800;4,248,500;4,373,400;5,109,900;4,858,300;4,757,300;7,194,200;4,905,000;5,657,800;1,648,100;3,354,800;4,495,500;5,719,800;3,751,300;3,620,400;4,294,900;4,445,700;5,484,400;9,009,800;6,592,000;5,089,900;4,739,700;5,849,000;10,593,100;5,122,300;7,310,300;4,892,300;6,434,000;6,943,200;4,524,400;6,020,700;5,202,500;5,645,700;7,483,600;9,259,900;8,371,500;8,009,100;6,195,300;5,888,400;8,304,900;4,982,100;5,222,700;4,686,100;5,265,100;5,430,600;5,564,500;6,959,800;6,868,700;5,869,800;4,904,800;8,315,400;5,444,700;5,497,600;6,729,600;4,652,900;5,819,100
